Model,TBS2104X
Firmware Version,v1.31.14

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.02,,,
Sample Interval,1.6e-05,,,
Filter Frequency,2e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,A
Vertical Offset,0,0,0,0
Vertical Scale,1,1,1,0.05
Label,,,,
TIME,CH1,CH2,CH3,CH4
-2.7648e-02,0.39,0.36,-0.05,-0.000499995
-2.7632e-02,0.39,0.36,-0.05,-0.000499995
-2.7616e-02,0.39,0.36,-0.05,-0.000499995
-2.7600e-02,0.39,0.36,-0.05,-0.000499995
-2.7584e-02,0.39,0.32,-0.05,-0.000499995
-2.7568e-02,0.39,0.36,-0.05,-0.000499995
-2.7552e-02,0.39,0.32,-0.09,-0.000499995
-2.7536e-02,0.39,0.36,-0.05,-0.0025
-2.7520e-02,0.43,0.36,-0.05,-0.000499995
-2.7504e-02,0.39,0.36,-0.05,-0.000499995
-2.7488e-02,0.39,0.36,-0.01,-0.000499995
-2.7472e-02,0.39,0.32,-0.01,-0.000499995
-2.7456e-02,0.35,0.36,-0.05,-0.000499995
-2.7440e-02,0.39,0.36,-0.05,-0.000499995
-2.7424e-02,0.39,0.36,-0.05,-0.000499995
-2.7408e-02,0.39,0.36,-0.05,-0.0025
-2.7392e-02,0.39,0.32,-0.05,-0.000499995
-2.7376e-02,0.83,0.32,0.23,0.0075
-2.7360e-02,0.83,0.36,0.23,0.0095
-2.7344e-02,0.79,0.36,0.23,0.0115
-2.7328e-02,0.79,0.4,0.23,0.0095
-2.7312e-02,0.83,0.36,0.23,0.0095
-2.7296e-02,0.79,0.36,0.23,0.0095
-2.7280e-02,0.79,0.36,0.39,0.0075
-2.7264e-02,0.83,0.32,0.35,0.0215
-2.7248e-02,0.79,0.36,0.35,0.0155
-2.7232e-02,0.83,0.36,0.35,0.0155
-2.7216e-02,0.79,0.36,0.39,0.0155
-2.7200e-02,0.79,0.36,0.35,0.0155
-2.7184e-02,0.83,0.36,0.39,0.0155
-2.7168e-02,0.79,0.36,0.39,0.0155
-2.7152e-02,0.83,0.32,0.35,0.0155
-2.7136e-02,0.79,0.36,0.39,0.0155
-2.7120e-02,0.79,0.32,0.39,0.0155
-2.7104e-02,0.79,0.36,0.35,0.0155
-2.7088e-02,0.79,0.36,0.39,0.0155
-2.7072e-02,0.79,0.36,0.35,0.0155
-2.7056e-02,0.79,0.36,0.39,0.0155
-2.7040e-02,0.79,0.36,0.39,0.0155
-2.7024e-02,0.79,0.32,0.35,0.0155
-2.7008e-02,0.79,0.32,0.39,0.0155
-2.6992e-02,0.79,0.36,0.35,0.0155
-2.6976e-02,0.79,0.36,0.39,0.0155
-2.6960e-02,0.79,0.36,0.39,0.0155
-2.6944e-02,0.79,0.36,0.35,0.0155
-2.6928e-02,0.79,0.36,0.39,0.0155
-2.6912e-02,0.79,0.32,0.35,0.0155
-2.6896e-02,0.79,0.32,0.35,0.0155
-2.6880e-02,0.79,0.36,0.39,0.0135
-2.6864e-02,0.79,0.36,0.35,0.0155
-2.6848e-02,0.79,0.36,0.39,0.0135
-2.6832e-02,0.39,0.4,0.11,0.0035
-2.6816e-02,0.39,0.36,0.11,0.0075
-2.6800e-02,0.39,0.32,0.07,0.0055
-2.6784e-02,0.39,0.36,0.11,0.0055
-2.6768e-02,0.35,0.32,0.11,0.0055
-2.6752e-02,0.35,0.36,0.11,0.0055
-2.6736e-02,0.39,0.32,0.07,0.0035
-2.6720e-02,0.39,0.32,0.11,0.0055
-2.6704e-02,0.39,0.36,0.07,0.0055
-2.6688e-02,0.39,0.36,0.11,0.0055
-2.6672e-02,0.39,0.36,0.11,0.0055
-2.6656e-02,0.39,0.36,0.07,0.0055
-2.6640e-02,0.39,0.36,0.11,0.0055
-2.6624e-02,0.39,0.36,0.11,0.0055
-2.6608e-02,0.39,0.36,0.11,0.0055
-2.6592e-02,0.39,0.36,0.07,0.0055
-2.6576e-02,0.39,0.36,0.11,0.0035
-2.6560e-02,0.39,0.36,0.11,0.0055
-2.6544e-02,0.35,0.36,0.07,0.0055
-2.6528e-02,0.35,0.36,0.07,0.0035
-2.6512e-02,0.39,0.32,0.11,0.0055
-2.6496e-02,0.39,0.36,0.07,0.0055
-2.6480e-02,0.39,0.36,0.07,0.0055
-2.6464e-02,0.39,0.36,0.11,0.0055
-2.6448e-02,0.39,0.32,0.11,0.0055
-2.6432e-02,0.39,0.32,0.11,0.0055
-2.6416e-02,0.39,0.36,0.07,0.0055
-2.6400e-02,0.43,0.36,0.07,0.0055
-2.6384e-02,0.39,0.36,0.11,0.0035
-2.6368e-02,0.39,0.36,0.11,0.0055
-2.6352e-02,0.39,0.36,0.11,0.0055
-2.6336e-02,0.39,0.32,0.11,0.0055
-2.6320e-02,0.39,0.32,0.07,0.0035
-2.6304e-02,0.39,0.36,0.11,0.0055
-2.6288e-02,0.39,0.36,0.11,0.0035
-2.6272e-02,0.35,0.36,0.11,0.0055
-2.6256e-02,0.39,0.36,0.07,0.0055
-2.6240e-02,0.35,0.4,0.11,0.0035
-2.6224e-02,0.43,0.36,0.11,0.0035
-2.6208e-02,0.35,0.32,0.11,0.0055
-2.6192e-02,0.39,0.36,0.11,0.0055
-2.6176e-02,0.35,0.36,0.07,0.0055
-2.6160e-02,0.39,0.36,0.11,0.0055
-2.6144e-02,0.39,0.36,0.11,0.0055
-2.6128e-02,0.35,0.36,0.11,0.0035
-2.6112e-02,0.39,0.32,0.07,0.0055
-2.6096e-02,0.39,0.32,0.11,0.0055
-2.6080e-02,0.79,0.36,0.35,0.0135
-2.6064e-02,0.79,0.36,0.39,0.0115
-2.6048e-02,0.79,0.32,0.35,0.0155
-2.6032e-02,0.79,0.36,0.35,0.0155
-2.6016e-02,0.79,0.32,0.39,0.0155
-2.6000e-02,0.83,0.36,0.35,0.0155
-2.5984e-02,0.79,0.36,0.39,0.0155
-2.5968e-02,0.79,0.36,0.39,0.0155
-2.5952e-02,0.79,0.36,0.39,0.0155
-2.5936e-02,0.79,0.36,0.39,0.0135
-2.5920e-02,0.79,0.36,0.35,0.0155
-2.5904e-02,0.79,0.36,0.39,0.0155
-2.5888e-02,0.79,0.32,0.39,0.0155
-2.5872e-02,0.79,0.32,0.35,0.0155
-2.5856e-02,0.83,0.32,0.35,0.0155
-2.5840e-02,0.79,0.36,0.39,0.0135
-2.5824e-02,0.79,0.32,0.39,0.0155
-2.5808e-02,0.79,0.32,0.35,0.0155
-2.5792e-02,0.79,0.36,0.35,0.0155
-2.5776e-02,0.83,0.36,0.35,0.0135
-2.5760e-02,0.79,0.36,0.39,0.0155
-2.5744e-02,0.83,0.36,0.39,0.0155
-2.5728e-02,0.79,0.32,0.39,0.0155
-2.5712e-02,0.79,0.36,0.35,0.0155
-2.5696e-02,0.79,0.36,0.39,0.0155
-2.5680e-02,0.79,0.32,0.39,0.0155
-2.5664e-02,0.79,0.32,0.39,0.0155
-2.5648e-02,0.79,0.32,0.39,0.0155
-2.5632e-02,0.83,0.32,0.39,0.0135
-2.5616e-02,0.79,0.36,0.35,0.0155
-2.5600e-02,0.79,0.36,0.39,0.0155
-2.5584e-02,0.83,0.32,0.39,0.0155
-2.5568e-02,0.83,0.32,0.35,0.0155
-2.5552e-02,0.79,0.32,0.39,0.0155
-2.5536e-02,0.79,0.36,0.35,0.0155
-2.5520e-02,0.79,0.32,0.39,0.0155
-2.5504e-02,0.79,0.36,0.35,0.0155
-2.5488e-02,0.79,0.36,0.39,0.0155
-2.5472e-02,0.79,0.36,0.39,0.0155
-2.5456e-02,0.79,0.32,0.39,0.0155
-2.5440e-02,0.79,0.36,0.39,0.0155
-2.5424e-02,0.79,0.36,0.39,0.0175
-2.5408e-02,0.79,0.32,0.39,0.0155
-2.5392e-02,0.79,0.36,0.39,0.0155
-2.5376e-02,0.79,0.36,0.39,0.0155
-2.5360e-02,0.79,0.36,0.39,0.0155
-2.5344e-02,0.79,0.36,0.39,0.0155
-2.5328e-02,0.79,0.32,0.39,0.0155
-2.5312e-02,0.83,0.36,0.39,0.0155
-2.5296e-02,0.79,0.36,0.39,0.0155
-2.5280e-02,0.79,0.36,0.23,0.0135
-2.5264e-02,0.79,0.32,0.23,0.0115
-2.5248e-02,0.79,0.32,0.27,0.0095
-2.5232e-02,0.79,0.36,0.23,0.0095
-2.5216e-02,0.83,0.32,0.23,0.0095
-2.5200e-02,0.79,0.36,0.23,0.0095
-2.5184e-02,0.79,0.36,0.23,0.0095
-2.5168e-02,0.79,0.36,0.23,0.0095
-2.5152e-02,0.79,0.36,0.23,0.0095
-2.5136e-02,0.83,0.32,0.23,0.0095
-2.5120e-02,0.79,0.36,0.23,0.0095
-2.5104e-02,0.79,0.36,0.23,0.0075
-2.5088e-02,0.83,0.36,0.19,0.0095
-2.5072e-02,0.79,0.36,0.23,0.0095
-2.5056e-02,0.79,0.36,0.23,0.0095
-2.5040e-02,0.79,0.32,0.19,0.0095
-2.5024e-02,0.79,0.36,0.23,0.0095
-2.5008e-02,0.79,0.36,0.19,0.0095
-2.4992e-02,0.79,0.36,0.23,0.0095
-2.4976e-02,0.83,0.36,0.23,0.0095
-2.4960e-02,0.83,0.36,0.19,0.0095
-2.4944e-02,0.79,0.32,0.23,0.0095
-2.4928e-02,0.83,0.36,0.23,0.0095
-2.4912e-02,0.79,0.36,0.23,0.0095
-2.4896e-02,0.79,0.36,0.23,0.0095
-2.4880e-02,0.79,0.36,0.23,0.0095
-2.4864e-02,0.83,0.32,0.19,0.0095
-2.4848e-02,0.79,0.36,0.23,0.0095
-2.4832e-02,0.83,0.32,0.27,0.0095
-2.4816e-02,0.79,0.36,0.23,0.0095
-2.4800e-02,0.79,0.36,0.23,0.0075
-2.4784e-02,0.83,0.36,0.23,0.0095
-2.4768e-02,0.79,0.36,0.23,0.0075
-2.4752e-02,0.79,0.4,0.19,0.0095
-2.4736e-02,0.83,0.36,0.23,0.0095
-2.4720e-02,0.79,0.36,0.23,0.0095
-2.4704e-02,0.79,0.36,0.23,0.0075
-2.4688e-02,0.79,0.32,0.23,0.0075
-2.4672e-02,0.79,0.36,0.23,0.0075
-2.4656e-02,0.79,0.36,0.23,0.0115
-2.4640e-02,0.79,0.36,0.23,0.0095
-2.4624e-02,0.83,0.36,0.23,0.0095
-2.4608e-02,0.79,0.32,0.23,0.0095
-2.4592e-02,0.79,0.32,0.23,0.0075
-2.4576e-02,0.79,0.36,0.23,0.0095
-2.4560e-02,0.79,0.36,0.23,0.0095
-2.4544e-02,0.79,0.36,0.23,0.0115
-2.4528e-02,0.79,0.36,0.35,0.0075
-2.4512e-02,0.79,0.36,0.39,0.0195
-2.4496e-02,0.79,0.36,0.39,0.0155
-2.4480e-02,0.83,0.36,0.39,0.0175
-2.4464e-02,0.79,0.36,0.39,0.0155
-2.4448e-02,0.79,0.36,0.35,0.0155
-2.4432e-02,0.83,0.36,0.39,0.0155
-2.4416e-02,0.79,0.36,0.35,0.0155
-2.4400e-02,0.79,0.36,0.35,0.0135
-2.4384e-02,0.79,0.36,0.39,0.0155
-2.4368e-02,0.79,0.32,0.35,0.0155
-2.4352e-02,0.83,0.36,0.39,0.0155
-2.4336e-02,0.79,0.36,0.35,0.0155
-2.4320e-02,0.79,0.36,0.35,0.0135
-2.4304e-02,0.79,0.32,0.39,0.0155
-2.4288e-02,0.79,0.36,0.39,0.0135
-2.4272e-02,0.79,0.36,0.35,0.0155
-2.4256e-02,0.79,0.36,0.39,0.0155
-2.4240e-02,0.79,0.36,0.35,0.0155
-2.4224e-02,0.79,0.36,0.39,0.0155
-2.4208e-02,0.79,0.36,0.35,0.0155
-2.4192e-02,0.79,0.36,0.39,0.0155
-2.4176e-02,0.79,0.32,0.35,0.0155
-2.4160e-02,0.79,0.36,0.39,0.0155
-2.4144e-02,0.79,0.32,0.35,0.0155
-2.4128e-02,0.79,0.36,0.39,0.0135
-2.4112e-02,0.79,0.36,0.39,0.0135
-2.4096e-02,0.79,0.32,0.39,0.0155
-2.4080e-02,0.79,0.4,0.39,0.0155
-2.4064e-02,0.79,0.36,0.39,0.0155
-2.4048e-02,0.79,0.36,0.39,0.0155
-2.4032e-02,0.79,0.36,0.51,0.0295
-2.4016e-02,0.79,0.36,0.51,0.0195
-2.4000e-02,0.83,0.36,0.51,0.0255
-2.3984e-02,0.79,0.32,0.39,0.0095
-2.3968e-02,0.79,0.36,0.35,0.0155
-2.3952e-02,0.83,0.36,0.35,0.0175
-2.3936e-02,0.79,0.32,0.35,0.0155
-2.3920e-02,0.79,0.32,0.39,0.0155
-2.3904e-02,0.79,0.36,0.35,0.0135
-2.3888e-02,0.79,0.36,0.39,0.0155
-2.3872e-02,0.79,0.36,0.35,0.0155
-2.3856e-02,0.79,0.36,0.35,0.0155
-2.3840e-02,0.79,0.36,0.39,0.0155
-2.3824e-02,0.79,0.36,0.39,0.0155
-2.3808e-02,0.79,0.36,0.35,0.0135
-2.3792e-02,0.79,0.32,0.35,0.0155
-2.3776e-02,0.79,0.36,0.39,0.0155
-2.3760e-02,0.79,0.32,0.35,0.0155
-2.3744e-02,0.79,0.36,0.39,0.0155
-2.3728e-02,0.83,0.36,0.35,0.0155
-2.3712e-02,0.83,0.4,0.39,0.0155
-2.3696e-02,0.79,0.36,0.35,0.0155
-2.3680e-02,0.83,0.36,0.35,0.0155
-2.3664e-02,0.79,0.36,0.35,0.0155
-2.3648e-02,0.79,0.36,0.35,0.0155
-2.3632e-02,0.79,0.36,0.35,0.0155
-2.3616e-02,0.79,0.36,0.39,0.0155
-2.3600e-02,0.83,0.36,0.35,0.0155
-2.3584e-02,0.83,0.36,0.35,0.0155
-2.3568e-02,0.79,0.36,0.35,0.0155
-2.3552e-02,0.79,0.32,0.39,0.0155
-2.3536e-02,0.83,0.36,0.39,0.0135
-2.3520e-02,0.83,0.32,0.39,0.0135
-2.3504e-02,0.79,0.36,0.39,0.0155
-2.3488e-02,0.79,0.36,0.23,0.0115
-2.3472e-02,0.79,0.32,0.19,0.0035
-2.3456e-02,0.79,0.36,0.23,0.0115
-2.3440e-02,0.79,0.36,0.19,0.0115
-2.3424e-02,0.79,0.36,0.19,0.0075
-2.3408e-02,0.79,0.36,0.23,0.0095
-2.3392e-02,0.79,0.36,0.23,0.0095
-2.3376e-02,0.79,0.36,0.23,0.0095
-2.3360e-02,0.79,0.36,0.23,0.0095
-2.3344e-02,0.79,0.36,0.23,0.0095
-2.3328e-02,0.79,0.36,0.23,0.0095
-2.3312e-02,0.83,0.36,0.23,0.0095
-2.3296e-02,0.79,0.32,0.23,0.0095
-2.3280e-02,0.79,0.36,0.23,0.0095
-2.3264e-02,0.83,0.36,0.23,0.0095
-2.3248e-02,0.79,0.36,0.23,0.0095
-2.3232e-02,0.79,0.36,0.19,0.0095
-2.3216e-02,0.79,0.36,0.23,0.0095
-2.3200e-02,0.79,0.36,0.23,0.0115
-2.3184e-02,0.79,0.36,0.23,0.0095
-2.3168e-02,0.79,0.36,0.19,0.0075
-2.3152e-02,0.79,0.32,0.23,0.0095
-2.3136e-02,0.79,0.36,0.23,0.0095
-2.3120e-02,0.83,0.36,0.23,0.0095
-2.3104e-02,0.79,0.36,0.23,0.0095
-2.3088e-02,0.79,0.32,0.23,0.0075
-2.3072e-02,0.79,0.36,0.23,0.0095
-2.3056e-02,0.79,0.32,0.23,0.0095
-2.3040e-02,0.79,0.36,0.23,0.0115
-2.3024e-02,0.79,0.36,0.19,0.0095
-2.3008e-02,0.83,0.36,0.23,0.0095
-2.2992e-02,0.79,0.36,0.23,0.0095
-2.2976e-02,0.79,0.36,0.23,0.0115
-2.2960e-02,0.79,0.36,0.23,0.0095
-2.2944e-02,0.83,0.36,0.19,0.0095
-2.2928e-02,0.83,0.32,0.23,0.0095
-2.2912e-02,0.79,0.36,0.23,0.0095
-2.2896e-02,0.83,0.36,0.23,0.0075
-2.2880e-02,0.83,0.36,0.23,0.0095
-2.2864e-02,0.79,0.36,0.23,0.0095
-2.2848e-02,0.83,0.36,0.23,0.0095
-2.2832e-02,0.79,0.36,0.23,0.0095
-2.2816e-02,0.79,0.36,0.23,0.0095
-2.2800e-02,0.79,0.36,0.23,0.0075
-2.2784e-02,0.83,0.36,0.39,0.0115
-2.2768e-02,0.83,0.36,0.39,0.0215
-2.2752e-02,0.79,0.32,0.35,0.0135
-2.2736e-02,0.79,0.32,0.39,0.0115
-2.2720e-02,0.83,0.36,0.39,0.0155
-2.2704e-02,0.79,0.36,0.39,0.0155
-2.2688e-02,0.79,0.4,0.39,0.0155
-2.2672e-02,0.79,0.32,0.39,0.0155
-2.2656e-02,0.79,0.36,0.39,0.0155
-2.2640e-02,0.79,0.32,0.35,0.0155
-2.2624e-02,0.79,0.36,0.39,0.0155
-2.2608e-02,0.83,0.32,0.39,0.0135
-2.2592e-02,0.79,0.36,0.39,0.0155
-2.2576e-02,0.83,0.32,0.35,0.0135
-2.2560e-02,0.79,0.36,0.39,0.0155
-2.2544e-02,0.79,0.36,0.39,0.0155
-2.2528e-02,0.79,0.36,0.39,0.0135
-2.2512e-02,0.79,0.36,0.35,0.0155
-2.2496e-02,0.83,0.4,0.35,0.0135
-2.2480e-02,0.79,0.36,0.39,0.0155
-2.2464e-02,0.79,0.32,0.35,0.0155
-2.2448e-02,0.79,0.36,0.35,0.0135
-2.2432e-02,0.83,0.36,0.39,0.0155
-2.2416e-02,0.79,0.36,0.39,0.0155
-2.2400e-02,0.83,0.36,0.39,0.0135
-2.2384e-02,0.79,0.32,0.35,0.0155
-2.2368e-02,0.79,0.36,0.39,0.0155
-2.2352e-02,0.79,0.36,0.35,0.0155
-2.2336e-02,0.79,0.32,0.39,0.0155
-2.2320e-02,0.79,0.36,0.35,0.0155
-2.2304e-02,0.79,0.36,0.39,0.0155
-2.2288e-02,0.79,0.32,0.39,0.0135
-2.2272e-02,0.79,0.36,0.39,0.0155
-2.2256e-02,0.79,0.32,0.39,0.0155
-2.2240e-02,0.79,0.36,0.35,0.0155
-2.2224e-02,0.79,0.36,0.39,0.0155
-2.2208e-02,0.79,0.4,0.35,0.0155
-2.2192e-02,0.79,0.32,0.39,0.0155
-2.2176e-02,0.79,0.36,0.35,0.0155
-2.2160e-02,0.79,0.36,0.35,0.0135
-2.2144e-02,0.79,0.36,0.39,0.0155
-2.2128e-02,0.79,0.36,0.39,0.0155
-2.2112e-02,0.79,0.32,0.39,0.0155
-2.2096e-02,0.79,0.36,0.39,0.0155
-2.2080e-02,0.79,0.32,0.39,0.0135
-2.2064e-02,0.79,0.32,0.39,0.0155
-2.2048e-02,0.79,0.36,0.39,0.0155
-2.2032e-02,0.79,0.36,0.35,0.0155
-2.2016e-02,0.79,0.36,0.35,0.0155
-2.2000e-02,0.79,0.36,0.35,0.0135
-2.1984e-02,0.83,0.32,0.39,0.0155
-2.1968e-02,0.79,0.36,0.35,0.0155
-2.1952e-02,0.83,0.36,0.39,0.0155
-2.1936e-02,0.39,0.36,0.11,0.0155
-2.1920e-02,0.35,0.36,0.07,0.0075
-2.1904e-02,0.39,0.36,0.11,0.0035
-2.1888e-02,0.39,0.32,0.11,0.0055
-2.1872e-02,0.39,0.32,0.11,0.0055
-2.1856e-02,0.39,0.36,0.11,0.0055
-2.1840e-02,0.39,0.36,0.11,0.0055
-2.1824e-02,0.35,0.36,0.11,0.0055
-2.1808e-02,0.39,0.36,0.11,0.0035
-2.1792e-02,0.39,0.36,0.07,0.0055
-2.1776e-02,0.39,0.36,0.11,0.0055
-2.1760e-02,0.39,0.32,0.07,0.0055
-2.1744e-02,0.39,0.36,0.11,0.0055
-2.1728e-02,0.39,0.36,0.07,0.0055
-2.1712e-02,0.35,0.36,0.11,0.0055
-2.1696e-02,0.39,0.32,0.11,0.0055
-2.1680e-02,0.35,0.36,0.11,0.0055
-2.1664e-02,0.39,0.36,0.11,0.0035
-2.1648e-02,0.39,0.36,0.11,0.0035
-2.1632e-02,0.43,0.36,0.07,0.0055
-2.1616e-02,0.39,0.36,0.07,0.0035
-2.1600e-02,0.39,0.36,0.07,0.0055
-2.1584e-02,0.43,0.32,0.07,0.0055
-2.1568e-02,0.39,0.36,0.11,0.0055
-2.1552e-02,0.35,0.36,0.11,0.0055
-2.1536e-02,0.39,0.36,0.11,0.0055
-2.1520e-02,0.39,0.32,0.11,0.0055
-2.1504e-02,0.35,0.36,0.11,0.0055
-2.1488e-02,0.39,0.36,0.11,0.0055
-2.1472e-02,0.39,0.4,0.07,0.0055
-2.1456e-02,0.39,0.36,0.11,0.0035
-2.1440e-02,0.39,0.36,0.11,0.0035
-2.1424e-02,0.39,0.32,0.07,0.0055
-2.1408e-02,0.39,0.36,0.11,0.0055
-2.1392e-02,0.39,0.32,0.07,0.0055
-2.1376e-02,0.39,0.32,0.11,0.0055
-2.1360e-02,0.39,0.36,0.07,0.0035
-2.1344e-02,0.39,0.32,0.07,0.0055
-2.1328e-02,0.39,0.32,0.11,0.0055
-2.1312e-02,0.39,0.36,0.11,0.0055
-2.1296e-02,0.35,0.36,0.07,0.0035
-2.1280e-02,0.39,0.36,0.07,0.0055
-2.1264e-02,0.39,0.36,0.11,0.0055
-2.1248e-02,0.39,0.32,0.11,0.0055
-2.1232e-02,0.39,0.36,0.07,0.0055
-2.1216e-02,0.35,0.36,0.11,0.0055
-2.1200e-02,0.35,0.32,0.11,0.0055
-2.1184e-02,0.75,0.36,0.39,0.0075
-2.1168e-02,0.83,0.36,0.39,0.0175
-2.1152e-02,0.79,0.36,0.39,0.0135
-2.1136e-02,0.79,0.36,0.35,0.0155
-2.1120e-02,0.83,0.36,0.39,0.0135
-2.1104e-02,0.79,0.32,0.39,0.0155
-2.1088e-02,0.79,0.36,0.39,0.0155
-2.1072e-02,0.79,0.36,0.39,0.0135
-2.1056e-02,0.79,0.36,0.35,0.0155
-2.1040e-02,0.83,0.32,0.39,0.0155
-2.1024e-02,0.83,0.36,0.39,0.0155
-2.1008e-02,0.83,0.36,0.35,0.0135
-2.0992e-02,0.83,0.32,0.35,0.0135
-2.0976e-02,0.79,0.36,0.35,0.0135
-2.0960e-02,0.79,0.32,0.39,0.0155
-2.0944e-02,0.75,0.36,0.39,0.0155
-2.0928e-02,0.79,0.36,0.35,0.0155
-2.0912e-02,0.83,0.36,0.35,0.0135
-2.0896e-02,0.75,0.36,0.39,0.0155
-2.0880e-02,0.79,0.36,0.39,0.0155
-2.0864e-02,0.79,0.36,0.39,0.0155
-2.0848e-02,0.79,0.36,0.39,0.0155
-2.0832e-02,0.79,0.32,0.35,0.0155
-2.0816e-02,0.79,0.36,0.35,0.0155
-2.0800e-02,0.79,0.32,0.35,0.0155
-2.0784e-02,0.79,0.36,0.39,0.0135
-2.0768e-02,0.79,0.36,0.39,0.0155
-2.0752e-02,0.79,0.36,0.35,0.0155
-2.0736e-02,0.79,0.36,0.23,0.0215
-2.0720e-02,0.79,0.36,0.23,0.0035
-2.0704e-02,0.79,0.36,0.23,0.0095
-2.0688e-02,0.79,0.32,0.23,0.0115
-2.0672e-02,0.79,0.36,0.23,0.0115
-2.0656e-02,0.79,0.36,0.23,0.0095
-2.0640e-02,0.43,0.36,-0.05,0.0035
-2.0624e-02,0.39,0.36,-0.05,-0.000499995
-2.0608e-02,0.39,0.36,-0.05,0.0035
-2.0592e-02,0.39,0.36,-0.05,-0.000499995
-2.0576e-02,0.39,0.36,-0.05,-0.000499995
-2.0560e-02,0.39,0.32,-0.05,-0.000499995
-2.0544e-02,0.39,0.36,-0.05,-0.0025
-2.0528e-02,0.39,0.36,-0.05,-0.000499995
-2.0512e-02,0.39,0.36,-0.05,-0.000499995
-2.0496e-02,0.39,0.36,-0.01,-0.000499995
-2.0480e-02,0.39,0.36,-0.05,0.0015
-2.0464e-02,0.39,0.36,-0.05,-0.0025
-2.0448e-02,0.39,0.36,-0.05,-0.000499995
-2.0432e-02,0.39,0.32,-0.09,-0.000499995
-2.0416e-02,0.39,0.36,-0.09,-0.000499995
-2.0400e-02,0.39,0.36,-0.05,-0.000499995
-2.0384e-02,0.43,0.32,-0.05,-0.0025
-2.0368e-02,0.39,0.36,-0.01,-0.000499995
-2.0352e-02,0.39,0.36,-0.01,-0.000499995
-2.0336e-02,0.39,0.32,-0.05,-0.0025
-2.0320e-02,0.39,0.32,-0.05,-0.000499995
-2.0304e-02,0.39,0.36,-0.05,-0.000499995
-2.0288e-02,0.39,0.36,-0.05,-0.000499995
-2.0272e-02,0.39,0.36,-0.05,-0.000499995
-2.0256e-02,0.39,0.36,-0.05,-0.000499995
-2.0240e-02,0.39,0.36,-0.05,-0.000499995
-2.0224e-02,0.39,0.36,-0.05,-0.000499995
-2.0208e-02,0.39,0.36,-0.05,-0.000499995
-2.0192e-02,0.39,0.36,0.07,-0.000499995
-2.0176e-02,0.35,0.4,0.11,0.0075
-2.0160e-02,0.39,0.32,0.11,-0.000499995
-2.0144e-02,0.35,0.36,0.11,0.0055
-2.0128e-02,0.39,0.36,0.11,0.0055
-2.0112e-02,0.39,0.32,0.11,0.0055
-2.0096e-02,0.39,0.36,0.11,0.0015
-2.0080e-02,0.39,0.32,0.11,0.0055
-2.0064e-02,0.39,0.36,0.07,0.0055
-2.0048e-02,0.39,0.36,0.07,0.0055
-2.0032e-02,0.39,0.36,0.07,0.0035
-2.0016e-02,0.39,0.36,0.07,0.0055
-2.0000e-02,0.43,0.36,0.11,0.0055
-1.9984e-02,0.39,0.36,0.07,0.0055
-1.9968e-02,0.39,0.36,0.11,0.0055
-1.9952e-02,0.39,0.36,0.07,0.0055
-1.9936e-02,0.39,0.36,0.11,0.0055
-1.9920e-02,0.39,0.36,0.11,0.0055
-1.9904e-02,0.39,0.36,0.07,0.0055
-1.9888e-02,0.35,0.36,0.11,0.0055
-1.9872e-02,0.39,0.36,0.07,0.0055
-1.9856e-02,0.39,0.36,0.07,0.0055
-1.9840e-02,0.39,0.36,0.11,0.0055
-1.9824e-02,0.35,0.36,0.07,0.0055
-1.9808e-02,0.35,0.36,0.07,0.0035
-1.9792e-02,0.35,0.36,0.11,0.0055
-1.9776e-02,0.35,0.36,0.11,0.0055
-1.9760e-02,0.39,0.36,0.11,0.0055
-1.9744e-02,0.39,0.36,0.07,0.0055
-1.9728e-02,0.39,0.32,0.07,0.0055
-1.9712e-02,0.39,0.36,0.11,0.0055
-1.9696e-02,0.39,0.36,0.07,0.0055
-1.9680e-02,0.39,0.36,0.07,0.0015
-1.9664e-02,0.39,0.36,0.07,0.0055
-1.9648e-02,0.35,0.4,0.11,0.0035
-1.9632e-02,0.39,0.36,0.07,0.0055
-1.9616e-02,0.39,0.36,0.07,0.0055
-1.9600e-02,0.39,0.36,0.07,0.0035
-1.9584e-02,0.39,0.36,0.11,0.0055
-1.9568e-02,0.35,0.32,0.07,0.0055
-1.9552e-02,0.39,0.32,0.11,0.0055
-1.9536e-02,0.39,0.36,0.11,0.0055
-1.9520e-02,0.39,0.36,0.07,0.0055
-1.9504e-02,0.39,0.32,0.11,0.0035
-1.9488e-02,0.39,0.32,0.11,0.0055
-1.9472e-02,0.35,0.36,0.07,0.0055
-1.9456e-02,0.35,0.36,0.11,0.0055
-1.9440e-02,0.39,0.36,0.07,0.0055
-1.9424e-02,0.39,0.36,-0.05,0.0035
-1.9408e-02,0.43,0.32,-0.09,0.0015
-1.9392e-02,0.39,0.32,-0.05,-0.0025
-1.9376e-02,0.43,0.36,-0.09,0.0015
-1.9360e-02,0.39,0.32,-0.05,-0.000499995
-1.9344e-02,0.39,0.36,-0.05,-0.000499995
-1.9328e-02,0.39,0.36,-0.05,-0.000499995
-1.9312e-02,0.39,0.36,-0.09,-0.000499995
-1.9296e-02,0.39,0.36,-0.01,-0.000499995
