Model,TBS2104X
Firmware Version,v1.31.14

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,8e-06,,,
Filter Frequency,2e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,A
Vertical Offset,0,0,0,0
Vertical Scale,1,1,0.5,0.2
Label,,,,
TIME,CH1,CH2,CH3,CH4
3.4944e-02,-0.41,-0.4,-0.385,0.162
3.4952e-02,-0.41,-0.4,-0.405,0.162
3.4960e-02,-0.45,-0.4,-0.405,0.154
3.4968e-02,-0.41,-0.4,-0.405,0.162
3.4976e-02,-0.41,-0.4,-0.405,0.17
3.4984e-02,-0.41,-0.44,-0.405,0.162
3.4992e-02,-0.41,-0.4,-0.405,0.162
3.5000e-02,-0.37,-0.4,-0.385,0.162
3.5008e-02,-0.41,-0.4,-0.405,0.17
3.5016e-02,-0.41,-0.4,-0.405,0.162
3.5024e-02,-0.37,-0.4,-0.385,0.162
3.5032e-02,-0.41,-0.4,-0.405,0.162
3.5040e-02,-0.41,-0.4,-0.405,0.162
3.5048e-02,-0.37,-0.4,-0.405,0.162
3.5056e-02,-0.41,-0.4,-0.405,0.162
3.5064e-02,-0.41,-0.44,-0.405,0.162
3.5072e-02,-0.41,-0.44,-0.405,0.162
3.5080e-02,-0.41,-0.4,-0.405,0.162
3.5088e-02,-0.41,-0.4,-0.405,0.17
3.5096e-02,-0.41,-0.4,-0.405,0.162
3.5104e-02,-0.37,-0.4,-0.405,0.17
3.5112e-02,-0.37,-0.44,-0.405,0.154
3.5120e-02,-0.41,-0.4,-0.405,0.162
3.5128e-02,-0.41,-0.4,-0.405,0.162
3.5136e-02,-0.37,-0.4,-0.405,0.162
3.5144e-02,-0.41,-0.4,-0.405,0.162
3.5152e-02,-0.41,-0.4,-0.385,0.162
3.5160e-02,-0.41,-0.44,-0.385,0.162
3.5168e-02,-0.41,-0.4,-0.405,0.162
3.5176e-02,-0.41,-0.4,-0.385,0.162
3.5184e-02,-0.41,-0.44,-0.405,0.162
3.5192e-02,-0.41,-0.4,-0.385,0.17
3.5200e-02,-0.41,-0.44,-0.405,0.162
3.5208e-02,-0.41,-0.44,-0.385,0.162
3.5216e-02,-0.37,-0.4,-0.385,0.154
3.5224e-02,-0.41,-0.4,-0.385,0.162
3.5232e-02,-0.41,-0.4,-0.385,0.162
3.5240e-02,-0.41,-0.4,-0.405,0.162
3.5248e-02,-0.41,-0.44,-0.385,0.17
3.5256e-02,-0.41,-0.4,-0.405,0.162
3.5264e-02,-0.41,-0.44,-0.385,0.17
3.5272e-02,-0.41,-0.4,-0.405,0.162
3.5280e-02,-0.41,-0.4,-0.405,0.162
3.5288e-02,-0.41,-0.4,-0.405,0.162
3.5296e-02,-0.41,-0.4,-0.405,0.162
3.5304e-02,-0.00999995,-0.04,-0.265,0.178
3.5312e-02,-0.00999995,-0.04,-0.265,0.202
3.5320e-02,-0.05,-0.04,-0.265,0.186
3.5328e-02,-0.00999995,-0.04,-0.265,0.226
3.5336e-02,-0.00999995,-0.04,-0.265,0.218
3.5344e-02,-0.00999995,-0.04,-0.265,0.202
3.5352e-02,-0.00999995,-0.04,-0.285,0.218
3.5360e-02,-0.00999995,-5.96046e-09,-0.265,0.21
3.5368e-02,-0.00999995,-0.04,-0.265,0.21
3.5376e-02,-0.00999995,-5.96046e-09,-0.265,0.21
3.5384e-02,-0.05,-5.96046e-09,-0.265,0.218
3.5392e-02,-0.00999995,-0.04,-0.265,0.21
3.5400e-02,0.39,0.36,-0.00499999,0.186
3.5408e-02,0.39,0.36,-0.00499999,0.162
3.5416e-02,0.39,0.32,-0.00499999,0.194
3.5424e-02,0.39,0.36,-0.00499999,0.162
3.5432e-02,0.39,0.36,0.015,0.162
3.5440e-02,0.39,0.36,-0.00499999,0.17
3.5448e-02,0.39,0.36,-0.00499999,0.162
3.5456e-02,0.39,0.36,-0.00499999,0.17
3.5464e-02,0.39,0.36,-0.00499999,0.162
3.5472e-02,0.39,0.4,-0.00499999,0.162
3.5480e-02,0.39,0.36,-0.00499999,0.17
3.5488e-02,0.43,0.36,-0.00499999,0.162
3.5496e-02,0.39,0.36,-0.00499999,0.17
3.5504e-02,0.39,0.36,-0.00499999,0.17
3.5512e-02,0.39,0.36,-0.00499999,0.162
3.5520e-02,0.39,0.36,-0.00499999,0.17
3.5528e-02,0.39,0.4,-0.00499999,0.162
3.5536e-02,0.39,0.36,-0.00499999,0.162
3.5544e-02,0.39,0.36,-0.00499999,0.162
3.5552e-02,0.39,0.4,-0.00499999,0.162
3.5560e-02,0.39,0.36,0.015,0.162
3.5568e-02,0.39,0.36,-0.00499999,0.162
3.5576e-02,0.39,0.36,-0.00499999,0.162
3.5584e-02,0.35,0.36,-0.00499999,0.162
3.5592e-02,0.39,0.32,-0.00499999,0.162
3.5600e-02,0.39,0.36,-0.00499999,0.162
3.5608e-02,0.39,0.36,-0.00499999,0.17
3.5616e-02,0.39,0.36,-0.00499999,0.17
3.5624e-02,0.39,0.36,-0.00499999,0.162
3.5632e-02,0.39,0.36,-0.00499999,0.162
3.5640e-02,0.39,0.36,-0.00499999,0.162
3.5648e-02,0.39,0.36,0.015,0.162
3.5656e-02,0.39,0.36,-0.00499999,0.162
3.5664e-02,0.39,0.36,-0.00499999,0.162
3.5672e-02,0.39,0.36,-0.00499999,0.162
3.5680e-02,0.39,0.36,-0.00499999,0.17
3.5688e-02,0.39,0.36,0.015,0.17
3.5696e-02,0.39,0.36,-0.00499999,0.162
3.5704e-02,0.39,0.4,-0.00499999,0.17
3.5712e-02,0.39,0.36,-0.00499999,0.162
3.5720e-02,0.39,0.36,-0.00499999,0.162
3.5728e-02,0.39,0.36,-0.00499999,0.162
3.5736e-02,0.39,0.36,-0.00499999,0.162
3.5744e-02,0.39,0.36,-0.00499999,0.162
3.5752e-02,0.39,0.36,-0.00499999,0.162
3.5760e-02,0.39,0.36,-0.00499999,0.162
3.5768e-02,0.39,0.4,-0.00499999,0.162
3.5776e-02,0.39,0.36,-0.00499999,0.162
3.5784e-02,0.35,0.36,-0.00499999,0.162
3.5792e-02,0.39,0.36,-0.00499999,0.162
3.5800e-02,0.39,0.36,-0.00499999,0.162
3.5808e-02,0.39,0.4,-0.00499999,0.162
3.5816e-02,0.39,0.4,-0.00499999,0.162
3.5824e-02,0.39,0.36,-0.00499999,0.162
3.5832e-02,0.39,0.36,-0.00499999,0.17
3.5840e-02,0.39,0.36,-0.00499999,0.162
3.5848e-02,-0.00999995,-0.04,-0.125,0.162
3.5856e-02,-0.00999995,-0.04,-0.125,0.154
3.5864e-02,-0.00999995,-0.04,-0.125,0.162
3.5872e-02,-0.00999995,-0.04,-0.125,0.13
3.5880e-02,-0.00999995,-0.04,-0.145,0.098
3.5888e-02,-0.00999995,-0.04,-0.145,0.13
3.5896e-02,-0.00999995,-0.04,-0.125,0.114
3.5904e-02,-0.00999995,-5.96046e-09,-0.125,0.114
3.5912e-02,-0.00999995,-0.04,-0.125,0.122
3.5920e-02,-0.00999995,-0.04,-0.125,0.114
3.5928e-02,-0.00999995,-0.04,-0.125,0.114
3.5936e-02,-0.00999995,-0.04,-0.125,0.122
3.5944e-02,-0.00999995,-5.96046e-09,-0.125,0.114
3.5952e-02,-0.00999995,-0.04,-0.145,0.114
3.5960e-02,-0.00999995,-0.04,-0.145,0.114
3.5968e-02,0.03,-0.04,-0.125,0.114
3.5976e-02,-0.00999995,-0.04,-0.125,0.114
3.5984e-02,0.03,-0.04,-0.125,0.114
3.5992e-02,-0.00999995,-0.04,-0.125,0.114
3.6000e-02,-0.00999995,-0.04,-0.145,0.114
3.6008e-02,-0.00999995,-0.04,-0.145,0.114
3.6016e-02,0.03,-0.04,-0.145,0.114
3.6024e-02,-0.00999995,-0.04,-0.125,0.114
3.6032e-02,-0.00999995,-5.96046e-09,-0.125,0.114
3.6040e-02,0.03,-0.04,-0.125,0.106
3.6048e-02,0.03,-0.04,-0.125,0.114
3.6056e-02,-0.00999995,-0.04,-0.145,0.114
3.6064e-02,0.03,-0.04,-0.125,0.114
3.6072e-02,-0.00999995,-0.08,-0.125,0.114
3.6080e-02,-0.00999995,-0.04,-0.125,0.114
3.6088e-02,-0.00999995,-0.04,-0.125,0.114
3.6096e-02,-0.00999995,-0.04,-0.145,0.114
3.6104e-02,-0.00999995,-0.04,-0.125,0.114
3.6112e-02,0.03,-0.04,-0.125,0.114
3.6120e-02,0.03,-0.04,-0.125,0.122
3.6128e-02,0.03,-0.04,-0.145,0.114
3.6136e-02,-0.00999995,-0.04,-0.125,0.114
3.6144e-02,-0.00999995,-5.96046e-09,-0.125,0.114
3.6152e-02,-0.00999995,-0.04,-0.125,0.114
3.6160e-02,-0.00999995,-5.96046e-09,-0.145,0.106
3.6168e-02,0.03,-0.04,-0.125,0.114
3.6176e-02,0.03,-0.04,-0.145,0.114
3.6184e-02,-0.00999995,-5.96046e-09,-0.125,0.114
3.6192e-02,-0.00999995,-0.04,-0.125,0.114
3.6200e-02,-0.00999995,-0.04,-0.145,0.114
3.6208e-02,-0.00999995,-0.04,-0.125,0.114
3.6216e-02,0.03,-0.04,-0.125,0.114
3.6224e-02,0.03,-0.04,-0.125,0.114
3.6232e-02,-0.00999995,-0.04,-0.145,0.114
3.6240e-02,-0.00999995,-0.04,-0.125,0.122
3.6248e-02,-0.00999995,-0.08,-0.125,0.114
3.6256e-02,-0.00999995,-0.04,-0.125,0.114
3.6264e-02,-0.00999995,-0.04,-0.125,0.114
3.6272e-02,-0.00999995,-5.96046e-09,-0.125,0.114
3.6280e-02,-0.00999995,-0.04,-0.125,0.114
3.6288e-02,-0.00999995,-0.04,-0.125,0.122
3.6296e-02,-0.00999995,-0.04,-0.145,0.114
3.6304e-02,-0.00999995,-0.08,-0.125,0.114
3.6312e-02,0.03,-0.04,-0.125,0.114
3.6320e-02,-0.00999995,-0.08,-0.125,0.114
3.6328e-02,-0.00999995,-0.04,-0.145,0.114
3.6336e-02,0.03,-0.04,-0.125,0.114
3.6344e-02,-0.00999995,-0.04,-0.125,0.114
3.6352e-02,-0.00999995,-0.04,-0.125,0.114
3.6360e-02,-0.00999995,-0.04,-0.125,0.114
3.6368e-02,-0.00999995,-0.04,-0.125,0.114
3.6376e-02,-0.00999995,-0.04,-0.125,0.114
3.6384e-02,-0.00999995,-0.04,-0.125,0.122
3.6392e-02,-0.00999995,-0.04,-0.125,0.114
3.6400e-02,-0.00999995,-5.96046e-09,-0.125,0.114
3.6408e-02,-0.00999995,-0.04,-0.125,0.114
3.6416e-02,-0.00999995,-0.04,-0.145,0.114
3.6424e-02,-0.00999995,-0.04,-0.145,0.114
3.6432e-02,-0.00999995,-0.08,-0.125,0.114
3.6440e-02,-0.00999995,-0.04,-0.125,0.114
3.6448e-02,-0.00999995,-0.04,-0.145,0.114
3.6456e-02,-0.00999995,-0.04,-0.125,0.114
3.6464e-02,-0.00999995,-0.04,-0.125,0.114
3.6472e-02,-0.00999995,-0.04,-0.145,0.114
3.6480e-02,0.03,-0.04,-0.125,0.114
3.6488e-02,0.03,-0.04,-0.145,0.114
3.6496e-02,0.03,-5.96046e-09,-0.125,0.114
3.6504e-02,-0.00999995,-0.04,-0.125,0.114
3.6512e-02,-0.00999995,-0.04,-0.125,0.114
3.6520e-02,-0.00999995,-0.04,-0.125,0.114
3.6528e-02,-0.00999995,-0.04,-0.125,0.114
3.6536e-02,0.03,-5.96046e-09,-0.125,0.114
3.6544e-02,-0.00999995,-0.04,-0.125,0.114
3.6552e-02,-0.00999995,-0.04,-0.125,0.114
3.6560e-02,0.03,-0.04,-0.125,0.114
3.6568e-02,0.03,-0.04,-0.125,0.114
3.6576e-02,-0.00999995,-5.96046e-09,-0.125,0.114
3.6584e-02,-0.00999995,-0.04,-0.125,0.114
3.6592e-02,-0.00999995,-0.04,-0.125,0.114
3.6600e-02,-0.00999995,-0.04,-0.125,0.114
3.6608e-02,0.39,0.36,0.015,0.13
3.6616e-02,0.39,0.32,-0.00499999,0.162
3.6624e-02,0.39,0.36,-0.00499999,0.178
3.6632e-02,0.39,0.36,-0.00499999,0.146
3.6640e-02,0.39,0.36,-0.00499999,0.178
3.6648e-02,0.39,0.36,-0.00499999,0.162
3.6656e-02,0.39,0.36,-0.00499999,0.17
3.6664e-02,0.39,0.36,-0.00499999,0.154
3.6672e-02,0.39,0.32,-0.00499999,0.17
3.6680e-02,0.39,0.36,-0.00499999,0.162
3.6688e-02,0.39,0.36,-0.00499999,0.162
3.6696e-02,0.39,0.36,-0.00499999,0.162
3.6704e-02,0.39,0.36,-0.00499999,0.162
3.6712e-02,0.39,0.36,-0.00499999,0.17
3.6720e-02,0.39,0.36,-0.00499999,0.162
3.6728e-02,0.39,0.36,-0.00499999,0.17
3.6736e-02,0.43,0.36,-0.00499999,0.162
3.6744e-02,0.39,0.36,-0.00499999,0.162
3.6752e-02,0.39,0.36,-0.00499999,0.162
3.6760e-02,0.39,0.32,-0.00499999,0.162
3.6768e-02,0.39,0.4,-0.00499999,0.162
3.6776e-02,0.39,0.36,-0.00499999,0.162
3.6784e-02,0.39,0.36,-0.00499999,0.162
3.6792e-02,0.39,0.36,-0.00499999,0.162
3.6800e-02,0.39,0.32,-0.00499999,0.17
3.6808e-02,0.43,0.36,-0.00499999,0.162
3.6816e-02,0.35,0.4,-0.00499999,0.17
3.6824e-02,0.39,0.36,-0.00499999,0.162
3.6832e-02,0.39,0.36,-0.00499999,0.162
3.6840e-02,0.39,0.36,-0.00499999,0.17
3.6848e-02,0.39,0.36,-0.00499999,0.162
3.6856e-02,0.39,0.36,-0.00499999,0.162
3.6864e-02,0.39,0.36,-0.00499999,0.162
3.6872e-02,0.39,0.4,-0.00499999,0.162
3.6880e-02,0.39,0.36,-0.00499999,0.162
3.6888e-02,0.39,0.36,-0.00499999,0.162
3.6896e-02,0.39,0.36,-0.00499999,0.17
3.6904e-02,0.39,0.36,-0.00499999,0.162
3.6912e-02,0.43,0.36,-0.00499999,0.162
3.6920e-02,0.39,0.36,-0.00499999,0.162
3.6928e-02,0.39,0.36,-0.00499999,0.162
3.6936e-02,0.39,0.32,-0.00499999,0.162
3.6944e-02,0.39,0.4,-0.00499999,0.17
3.6952e-02,0.39,0.36,-0.00499999,0.162
3.6960e-02,0.39,0.36,-0.00499999,0.17
3.6968e-02,0.39,0.36,-0.00499999,0.162
3.6976e-02,0.39,0.36,-0.00499999,0.162
3.6984e-02,0.39,0.32,0.015,0.162
3.6992e-02,0.39,0.32,-0.00499999,0.162
3.7000e-02,0.39,0.36,-0.00499999,0.162
3.7008e-02,0.39,0.36,0.015,0.17
3.7016e-02,0.39,0.36,0.015,0.162
3.7024e-02,0.39,0.36,-0.00499999,0.17
3.7032e-02,0.39,0.32,-0.00499999,0.17
3.7040e-02,0.39,0.32,-0.00499999,0.162
3.7048e-02,0.39,0.36,-0.00499999,0.17
3.7056e-02,0.39,0.36,-0.00499999,0.162
3.7064e-02,0.39,0.32,-0.025,0.162
3.7072e-02,0.39,0.36,-0.00499999,0.162
3.7080e-02,0.43,0.36,-0.00499999,0.17
3.7088e-02,0.39,0.36,-0.00499999,0.17
3.7096e-02,0.39,0.36,-0.00499999,0.162
3.7104e-02,0.39,0.36,-0.00499999,0.162
3.7112e-02,0.39,0.32,-0.00499999,0.162
3.7120e-02,0.39,0.36,-0.00499999,0.162
3.7128e-02,0.39,0.36,-0.00499999,0.17
3.7136e-02,0.39,0.32,-0.00499999,0.162
3.7144e-02,0.43,0.36,-0.00499999,0.162
3.7152e-02,0.43,0.36,-0.00499999,0.162
3.7160e-02,0.39,0.4,-0.00499999,0.17
3.7168e-02,0.39,0.36,-0.00499999,0.162
3.7176e-02,0.39,0.36,-0.00499999,0.162
3.7184e-02,0.39,0.36,-0.00499999,0.162
3.7192e-02,0.39,0.36,-0.00499999,0.17
3.7200e-02,0.39,0.32,-0.00499999,0.162
3.7208e-02,0.39,0.36,-0.00499999,0.162
3.7216e-02,0.39,0.36,-0.00499999,0.162
3.7224e-02,0.39,0.36,-0.00499999,0.162
3.7232e-02,0.39,0.36,-0.00499999,0.162
3.7240e-02,0.39,0.36,-0.00499999,0.17
3.7248e-02,0.39,0.32,0.015,0.17
3.7256e-02,0.39,0.36,-0.00499999,0.154
3.7264e-02,0.39,0.36,-0.00499999,0.162
3.7272e-02,0.39,0.36,-0.00499999,0.162
3.7280e-02,0.39,0.36,0.015,0.162
3.7288e-02,0.39,0.36,-0.00499999,0.162
3.7296e-02,0.39,0.36,-0.00499999,0.162
3.7304e-02,0.39,0.36,-0.00499999,0.17
3.7312e-02,0.39,0.36,-0.00499999,0.162
3.7320e-02,0.39,0.36,-0.00499999,0.162
3.7328e-02,0.39,0.32,-0.00499999,0.162
3.7336e-02,0.39,0.36,0.015,0.162
3.7344e-02,0.39,0.36,-0.00499999,0.17
3.7352e-02,0.39,0.36,0.015,0.162
3.7360e-02,0.39,0.32,-0.00499999,0.162
3.7368e-02,0.39,0.36,-0.00499999,0.17
3.7376e-02,0.43,0.36,-0.00499999,0.162
3.7384e-02,0.39,0.36,-0.00499999,0.162
3.7392e-02,0.39,0.36,-0.00499999,0.162
3.7400e-02,0.39,0.36,-0.00499999,0.162
3.7408e-02,0.39,0.36,-0.00499999,0.162
3.7416e-02,0.39,0.36,-0.00499999,0.162
3.7424e-02,0.39,0.36,-0.00499999,0.162
3.7432e-02,0.39,0.36,-0.00499999,0.162
3.7440e-02,0.39,0.4,-0.00499999,0.17
3.7448e-02,0.39,0.32,0.115,0.17
3.7456e-02,0.39,0.36,0.115,0.034
3.7464e-02,0.39,0.36,0.135,-0.03
3.7472e-02,0.39,0.36,0.135,0.00999998
3.7480e-02,0.39,0.32,0.135,0.042
3.7488e-02,0.39,0.36,0.135,0.066
3.7496e-02,0.39,0.36,0.135,0.09
3.7504e-02,0.39,0.36,0.115,0.074
3.7512e-02,0.39,0.32,0.115,0.05
3.7520e-02,0.35,0.36,0.135,0.074
3.7528e-02,0.39,0.36,0.135,0.058
3.7536e-02,0.39,0.36,0.135,0.066
3.7544e-02,0.35,0.36,0.135,0.066
3.7552e-02,0.39,0.36,0.135,0.066
3.7560e-02,0.39,0.36,0.115,0.058
3.7568e-02,0.39,0.36,0.135,0.066
3.7576e-02,0.39,0.36,0.135,0.058
3.7584e-02,0.39,0.36,0.135,0.066
3.7592e-02,0.39,0.36,0.135,0.066
3.7600e-02,0.39,0.36,0.135,0.066
3.7608e-02,0.39,0.36,0.135,0.066
3.7616e-02,0.39,0.36,0.135,0.066
3.7624e-02,0.39,0.36,0.135,0.066
3.7632e-02,0.39,0.36,0.115,0.066
3.7640e-02,0.39,0.36,0.135,0.066
3.7648e-02,0.35,0.36,0.135,0.066
3.7656e-02,0.39,0.36,0.135,0.066
3.7664e-02,0.39,0.36,0.135,0.066
3.7672e-02,0.39,0.36,0.135,0.066
3.7680e-02,0.39,0.4,0.135,0.066
3.7688e-02,0.39,0.36,0.135,0.066
3.7696e-02,0.39,0.36,0.135,0.066
3.7704e-02,0.39,0.36,0.115,0.066
3.7712e-02,0.39,0.36,0.135,0.066
3.7720e-02,0.39,0.36,0.115,0.066
3.7728e-02,0.39,0.36,0.135,0.066
3.7736e-02,0.39,0.36,0.135,0.066
3.7744e-02,0.39,0.36,0.135,0.066
3.7752e-02,0.39,0.36,0.135,0.066
3.7760e-02,0.39,0.36,0.135,0.066
3.7768e-02,0.39,0.36,0.135,0.066
3.7776e-02,0.39,0.36,0.115,0.066
3.7784e-02,0.39,0.32,0.135,0.066
3.7792e-02,0.39,0.36,0.115,0.066
3.7800e-02,0.39,0.36,0.115,0.066
3.7808e-02,0.39,0.32,0.135,0.066
3.7816e-02,0.39,0.36,0.115,0.066
3.7824e-02,0.39,0.36,0.135,0.066
3.7832e-02,0.39,0.36,0.135,0.066
3.7840e-02,0.39,0.36,0.135,0.066
3.7848e-02,0.39,0.36,0.135,0.066
3.7856e-02,0.39,0.36,0.135,0.066
3.7864e-02,0.39,0.36,0.115,0.066
3.7872e-02,0.39,0.36,0.135,0.066
3.7880e-02,0.39,0.36,0.135,0.066
3.7888e-02,0.39,0.4,0.115,0.066
3.7896e-02,0.39,0.36,0.135,0.066
3.7904e-02,0.39,0.4,0.135,0.066
3.7912e-02,0.39,0.36,0.135,0.066
3.7920e-02,0.39,0.36,0.115,0.066
3.7928e-02,0.39,0.36,0.135,0.066
3.7936e-02,0.39,0.36,0.115,0.066
3.7944e-02,0.43,0.36,0.115,0.066
3.7952e-02,0.39,0.36,0.135,0.058
3.7960e-02,0.39,0.36,0.135,0.066
3.7968e-02,0.39,0.4,0.135,0.074
3.7976e-02,0.39,0.32,0.135,0.066
3.7984e-02,0.39,0.36,0.135,0.066
3.7992e-02,0.39,0.4,0.115,0.066
3.8000e-02,0.39,0.36,0.135,0.066
3.8008e-02,0.39,0.32,0.135,0.066
3.8016e-02,0.39,0.36,0.135,0.066
3.8024e-02,0.35,0.36,0.135,0.074
3.8032e-02,0.35,0.36,0.115,0.066
3.8040e-02,0.39,0.32,0.115,0.066
3.8048e-02,0.39,0.36,0.135,0.066
3.8056e-02,0.35,0.32,0.135,0.066
3.8064e-02,0.39,0.36,0.135,0.066
3.8072e-02,0.39,0.36,0.135,0.066
3.8080e-02,0.39,0.32,0.135,0.058
3.8088e-02,0.39,0.36,0.135,0.066
3.8096e-02,0.39,0.36,0.135,0.066
3.8104e-02,0.39,0.36,0.135,0.066
3.8112e-02,0.39,0.36,0.135,0.066
3.8120e-02,0.39,0.36,0.115,0.066
3.8128e-02,0.39,0.36,0.135,0.074
3.8136e-02,0.39,0.36,0.135,0.066
3.8144e-02,0.39,0.36,0.135,0.066
3.8152e-02,0.35,0.36,0.135,0.066
3.8160e-02,0.39,0.36,0.135,0.066
3.8168e-02,0.39,0.36,0.135,0.066
3.8176e-02,0.39,0.36,0.135,0.066
3.8184e-02,0.39,0.36,0.135,0.066
3.8192e-02,0.39,0.36,0.135,0.058
3.8200e-02,0.39,0.36,0.135,0.066
3.8208e-02,0.39,0.36,-0.00499999,0.25
3.8216e-02,0.39,0.36,-0.00499999,0.17
3.8224e-02,0.39,0.36,-0.00499999,0.122
3.8232e-02,0.39,0.36,-0.00499999,0.114
3.8240e-02,0.39,0.4,-0.00499999,0.13
3.8248e-02,0.39,0.36,-0.00499999,0.162
3.8256e-02,0.39,0.36,-0.00499999,0.178
3.8264e-02,0.39,0.36,-0.00499999,0.154
3.8272e-02,0.39,0.36,-0.00499999,0.17
3.8280e-02,0.39,0.36,-0.00499999,0.162
3.8288e-02,0.39,0.32,-0.00499999,0.162
3.8296e-02,0.39,0.36,-0.00499999,0.162
3.8304e-02,0.39,0.32,-0.00499999,0.17
3.8312e-02,0.39,0.36,-0.00499999,0.162
3.8320e-02,0.39,0.4,-0.00499999,0.17
3.8328e-02,0.39,0.36,-0.00499999,0.162
3.8336e-02,0.39,0.36,-0.00499999,0.162
3.8344e-02,0.39,0.36,-0.00499999,0.162
3.8352e-02,0.39,0.4,-0.00499999,0.162
3.8360e-02,0.39,0.36,-0.00499999,0.162
3.8368e-02,0.39,0.36,-0.00499999,0.162
3.8376e-02,0.39,0.4,0.015,0.162
3.8384e-02,0.39,0.36,-0.00499999,0.162
3.8392e-02,0.39,0.36,-0.00499999,0.162
3.8400e-02,0.39,0.36,-0.00499999,0.17
3.8408e-02,0.35,0.36,-0.00499999,0.162
3.8416e-02,0.35,0.36,-0.00499999,0.162
3.8424e-02,0.39,0.4,-0.00499999,0.17
3.8432e-02,0.39,0.36,-0.00499999,0.162
3.8440e-02,0.39,0.36,-0.00499999,0.162
3.8448e-02,0.39,0.36,-0.00499999,0.162
3.8456e-02,0.35,0.36,-0.00499999,0.162
3.8464e-02,0.39,0.36,-0.00499999,0.162
3.8472e-02,0.39,0.36,-0.00499999,0.162
3.8480e-02,0.43,0.36,-0.00499999,0.162
3.8488e-02,0.39,0.36,-0.00499999,0.17
3.8496e-02,0.39,0.36,0.015,0.162
3.8504e-02,0.39,0.32,-0.00499999,0.17
3.8512e-02,0.39,0.36,-0.00499999,0.162
3.8520e-02,0.39,0.36,-0.00499999,0.162
3.8528e-02,0.39,0.36,-0.025,0.17
3.8536e-02,0.39,0.36,-0.00499999,0.17
3.8544e-02,0.39,0.36,-0.00499999,0.162
3.8552e-02,0.39,0.4,-0.00499999,0.162
3.8560e-02,0.39,0.36,-0.00499999,0.162
3.8568e-02,0.39,0.36,0.015,0.162
3.8576e-02,0.39,0.36,-0.00499999,0.162
3.8584e-02,0.39,0.36,-0.00499999,0.17
3.8592e-02,0.39,0.36,-0.00499999,0.162
3.8600e-02,0.39,0.32,-0.00499999,0.162
3.8608e-02,0.39,0.4,0.015,0.154
3.8616e-02,0.39,0.36,-0.00499999,0.162
3.8624e-02,0.43,0.36,-0.00499999,0.162
3.8632e-02,0.39,0.36,-0.00499999,0.17
3.8640e-02,0.39,0.36,-0.00499999,0.162
3.8648e-02,0.39,0.36,-0.00499999,0.162
3.8656e-02,0.75,0.72,0.235,0.138
3.8664e-02,0.79,0.76,0.275,0.114
3.8672e-02,0.79,0.76,0.275,0.13
3.8680e-02,0.79,0.76,0.275,0.114
3.8688e-02,0.79,0.76,0.255,0.122
3.8696e-02,0.83,0.76,0.275,0.114
3.8704e-02,0.79,0.72,0.255,0.122
3.8712e-02,0.79,0.76,0.255,0.114
3.8720e-02,0.75,0.76,0.255,0.114
3.8728e-02,0.79,0.76,0.255,0.114
3.8736e-02,0.79,0.72,0.275,0.122
3.8744e-02,0.79,0.76,0.255,0.114
3.8752e-02,0.79,0.76,0.375,0.00199998
3.8760e-02,0.79,0.76,0.395,0.082
3.8768e-02,0.79,0.72,0.415,0.082
3.8776e-02,0.79,0.76,0.395,0.042
3.8784e-02,0.79,0.76,0.395,0.00999998
3.8792e-02,0.79,0.76,0.375,-0.014
3.8800e-02,0.79,0.76,0.395,-0.014
3.8808e-02,0.79,0.76,0.375,0.026
3.8816e-02,0.79,0.72,0.395,0.026
3.8824e-02,0.83,0.76,0.395,0.00999998
3.8832e-02,0.75,0.76,0.395,0.018
3.8840e-02,0.79,0.76,0.395,0.00999998
3.8848e-02,0.79,0.76,0.395,0.018
3.8856e-02,0.83,0.76,0.395,0.00999998
3.8864e-02,0.79,0.76,0.395,0.018
3.8872e-02,0.79,0.76,0.395,0.018
3.8880e-02,0.79,0.76,0.395,0.018
3.8888e-02,0.79,0.76,0.395,0.018
3.8896e-02,0.79,0.76,0.395,0.018
3.8904e-02,0.83,0.72,0.395,0.026
3.8912e-02,0.79,0.8,0.375,0.018
3.8920e-02,0.79,0.76,0.395,0.018
3.8928e-02,0.79,0.76,0.375,0.018
3.8936e-02,0.79,0.76,0.375,0.00999998
3.8944e-02,0.79,0.76,0.375,0.018
3.8952e-02,0.79,0.76,0.395,0.018
3.8960e-02,0.79,0.76,0.375,0.018
3.8968e-02,0.79,0.8,0.375,0.018
3.8976e-02,0.79,0.72,0.395,0.018
3.8984e-02,0.79,0.76,0.395,0.018
3.8992e-02,0.79,0.76,0.395,0.018
3.9000e-02,0.79,0.72,0.395,0.018
3.9008e-02,0.79,0.76,0.395,0.026
3.9016e-02,0.79,0.76,0.395,0.00999998
3.9024e-02,0.79,0.76,0.395,0.018
3.9032e-02,0.79,0.76,0.395,0.018
3.9040e-02,0.75,0.76,0.395,0.026
3.9048e-02,0.79,0.72,0.375,0.018
3.9056e-02,0.79,0.8,0.395,0.018
3.9064e-02,0.79,0.76,0.395,0.018
3.9072e-02,0.83,0.8,0.395,0.018
3.9080e-02,0.79,0.76,0.395,0.018
3.9088e-02,0.79,0.76,0.395,0.018
